threshold,net_benefit,tp,fp,N,variant,model
0.36,0.3070175438596491,22,8,57,FULL,LinearSVM
0.37,0.303536619326093,22,8,57,FULL,LinearSVM
0.38,0.3106960950764006,22,7,57,FULL,LinearSVM
0.39,0.3074489502444636,22,7,57,FULL,LinearSVM
0.4,0.3157894736842105,22,6,57,FULL,LinearSVM
0.41,0.3128159381504609,22,6,57,FULL,LinearSVM
0.42,0.3097398669086509,22,6,57,FULL,LinearSVM
0.43,0.3065558633425669,22,6,57,FULL,LinearSVM
0.44,0.3170426065162907,22,5,57,FULL,LinearSVM
0.45,0.3141945773524721,22,5,57,FULL,LinearSVM
0.46,0.3261858349577647,22,4,57,FULL,LinearSVM
0.47,0.3237338629592849,22,4,57,FULL,LinearSVM
0.48,0.321187584345479,22,4,57,FULL,LinearSVM
0.49,0.3185414516683866,22,4,57,FULL,LinearSVM
0.5,0.3157894736842105,22,4,57,FULL,LinearSVM
0.51,0.2778374507697815,20,4,57,FULL,LinearSVM
0.52,0.2748538011695906,20,4,57,FULL,LinearSVM
0.53,0.2717431877566256,20,4,57,FULL,LinearSVM
0.54,0.2684973302822273,20,4,57,FULL,LinearSVM
0.55,0.2651072124756335,20,4,57,FULL,LinearSVM
0.56,0.2615629984051036,20,4,57,FULL,LinearSVM
0.5700000000000001,0.2578539371685026,20,4,57,FULL,LinearSVM
0.5800000000000001,0.2781954887218044,20,3,57,FULL,LinearSVM
0.59,0.300385109114249,20,2,57,FULL,LinearSVM
0.6,0.2982456140350877,20,2,57,FULL,LinearSVM
0.61,0.2959964012595591,20,2,57,FULL,LinearSVM
0.62,0.2936288088642659,20,2,57,FULL,LinearSVM
0.63,0.2735893788525367,19,2,57,FULL,LinearSVM
0.64,0.3021442495126705,19,1,57,FULL,LinearSVM
0.65,0.3007518796992481,19,1,57,FULL,LinearSVM
0.66,0.2992776057791537,19,1,57,FULL,LinearSVM
0.67,0.2977139819245082,19,1,57,FULL,LinearSVM
0.68,0.3333333333333333,19,0,57,FULL,LinearSVM
0.6900000000000001,0.3333333333333333,19,0,57,FULL,LinearSVM
0.7000000000000001,0.3157894736842105,18,0,57,FULL,LinearSVM
0.7100000000000001,0.2807017543859649,16,0,57,FULL,LinearSVM
0.72,0.2807017543859649,16,0,57,FULL,LinearSVM
0.73,0.2631578947368421,15,0,57,FULL,LinearSVM
0.74,0.2280701754385964,13,0,57,FULL,LinearSVM
0.75,0.2280701754385964,13,0,57,FULL,LinearSVM
0.76,0.2280701754385964,13,0,57,FULL,LinearSVM
0.77,0.2280701754385964,13,0,57,FULL,LinearSVM
0.78,0.1929824561403508,11,0,57,FULL,LinearSVM
0.79,0.1929824561403508,11,0,57,FULL,LinearSVM
0.8,0.1929824561403508,11,0,57,FULL,LinearSVM
0.81,0.175438596491228,10,0,57,FULL,LinearSVM
0.8200000000000001,0.175438596491228,10,0,57,FULL,LinearSVM
0.8300000000000001,0.175438596491228,10,0,57,FULL,LinearSVM
0.8400000000000001,0.1578947368421052,9,0,57,FULL,LinearSVM
0.85,0.1578947368421052,9,0,57,FULL,LinearSVM
0.86,0.1403508771929824,8,0,57,FULL,LinearSVM
0.87,0.1403508771929824,8,0,57,FULL,LinearSVM
0.88,0.1052631578947368,6,0,57,FULL,LinearSVM
0.89,0.0701754385964912,4,0,57,FULL,LinearSVM
0.9,0.0526315789473684,3,0,57,FULL,LinearSVM
0.91,0.0526315789473684,3,0,57,FULL,LinearSVM
0.92,0.0526315789473684,3,0,57,FULL,LinearSVM
0.93,0.0526315789473684,3,0,57,FULL,LinearSVM
0.94,0.0350877192982456,2,0,57,FULL,LinearSVM
0.95,0.0175438596491228,1,0,57,FULL,LinearSVM
0.96,0.0175438596491228,1,0,57,FULL,LinearSVM
0.97,0.0175438596491228,1,0,57,FULL,LinearSVM
0.98,0.0175438596491228,1,0,57,FULL,LinearSVM
0.99,0.0175438596491228,1,0,57,FULL,LinearSVM
0.01,0.4339890129363813,25,26,57,FULL,LogReg
0.02,0.4303616183315431,25,23,57,FULL,LogReg
0.03,0.4261168384879725,25,23,57,FULL,LogReg
0.04,0.4225146198830409,25,22,57,FULL,LogReg
0.05,0.4182825484764543,25,22,57,FULL,LogReg
0.06,0.413960432997387,25,22,57,FULL,LogReg
0.0699999999999999,0.4095453687983399,25,22,57,FULL,LogReg
0.08,0.4050343249427917,25,22,57,FULL,LogReg
0.09,0.4004241372662425,25,22,57,FULL,LogReg
0.0999999999999999,0.3976608187134502,25,21,57,FULL,LogReg
0.11,0.3930613049477626,25,21,57,FULL,LogReg
0.12,0.3883572567783094,25,21,57,FULL,LogReg
0.13,0.3835450695704779,25,21,57,FULL,LogReg
0.14,0.3786209710322317,25,21,57,FULL,LogReg
0.15,0.3766769865841073,25,20,57,FULL,LogReg
0.16,0.3717627401837928,25,20,57,FULL,LogReg
0.17,0.3667300782075671,25,20,57,FULL,LogReg
0.18,0.3615746683782627,25,20,57,FULL,LogReg
0.19,0.3562919644790989,25,20,57,FULL,LogReg
0.2,0.3508771929824561,25,20,57,FULL,LogReg
0.21,0.3453253386631134,25,20,57,FULL,LogReg
0.22,0.3396311291048133,25,20,57,FULL,LogReg
0.23,0.3337890179995443,25,20,57,FULL,LogReg
0.24,0.3388734995383194,25,18,57,FULL,LogReg
0.25,0.3333333333333333,25,18,57,FULL,LogReg
0.26,0.3338074917022285,25,17,57,FULL,LogReg
0.27,0.3347752944003845,25,16,57,FULL,LogReg
0.28,0.3294346978557504,25,16,57,FULL,LogReg
0.29,0.3239436619718309,25,16,57,FULL,LogReg
0.3,0.3182957393483709,25,16,57,FULL,LogReg
0.31,0.3203661327231121,25,15,57,FULL,LogReg
0.32,0.3147574819401444,25,15,57,FULL,LogReg
0.33,0.3089814087457449,25,15,57,FULL,LogReg
0.34,0.3120680489101541,25,14,57,FULL,LogReg
0.35,0.3063427800269905,25,14,57,FULL,LogReg
0.36,0.3201754385964911,25,12,57,FULL,LogReg
0.37,0.3355611250348092,25,10,57,FULL,LogReg
0.38,0.33106960950764,25,10,57,FULL,LogReg
0.39,0.3264308311763014,25,10,57,FULL,LogReg
0.4,0.3216374269005848,25,10,57,FULL,LogReg
0.41,0.3166815343443354,25,10,57,FULL,LogReg
0.42,0.3242589231699939,25,9,57,FULL,LogReg
0.43,0.3327177593105571,25,8,57,FULL,LogReg
0.44,0.3283208020050125,25,8,57,FULL,LogReg
0.45,0.3237639553429027,25,8,57,FULL,LogReg
0.46,0.3190383365821962,25,8,57,FULL,LogReg
0.47,0.3141343925852367,25,8,57,FULL,LogReg
0.48,0.3090418353576248,25,8,57,FULL,LogReg
0.49,0.3206054351565187,25,7,57,FULL,LogReg
0.5,0.3157894736842105,25,7,57,FULL,LogReg
0.51,0.3107769423558897,25,7,57,FULL,LogReg
0.52,0.3055555555555555,25,7,57,FULL,LogReg
0.53,0.3001119820828667,25,7,57,FULL,LogReg
0.54,0.2944317315026696,25,7,57,FULL,LogReg
0.55,0.2884990253411306,25,7,57,FULL,LogReg
0.56,0.2822966507177032,25,7,57,FULL,LogReg
0.5700000000000001,0.3802529579763362,23,1,57,FULL,LogReg
0.5800000000000001,0.4035087719298245,23,0,57,FULL,LogReg
0.59,0.4035087719298245,23,0,57,FULL,LogReg
0.6,0.4035087719298245,23,0,57,FULL,LogReg
0.61,0.4035087719298245,23,0,57,FULL,LogReg
0.62,0.4035087719298245,23,0,57,FULL,LogReg
0.63,0.4035087719298245,23,0,57,FULL,LogReg
0.64,0.4035087719298245,23,0,57,FULL,LogReg
0.65,0.4035087719298245,23,0,57,FULL,LogReg
0.66,0.4035087719298245,23,0,57,FULL,LogReg
0.67,0.4035087719298245,23,0,57,FULL,LogReg
0.68,0.3684210526315789,21,0,57,FULL,LogReg
0.6900000000000001,0.3333333333333333,19,0,57,FULL,LogReg
0.7000000000000001,0.3333333333333333,19,0,57,FULL,LogReg
0.7100000000000001,0.2982456140350877,17,0,57,FULL,LogReg
0.72,0.2280701754385964,13,0,57,FULL,LogReg
0.73,0.175438596491228,10,0,57,FULL,LogReg
0.74,0.175438596491228,10,0,57,FULL,LogReg
0.75,0.175438596491228,10,0,57,FULL,LogReg
0.76,0.175438596491228,10,0,57,FULL,LogReg
0.77,0.175438596491228,10,0,57,FULL,LogReg
0.78,0.175438596491228,10,0,57,FULL,LogReg
0.79,0.175438596491228,10,0,57,FULL,LogReg
0.8,0.175438596491228,10,0,57,FULL,LogReg
0.81,0.175438596491228,10,0,57,FULL,LogReg
0.8200000000000001,0.175438596491228,10,0,57,FULL,LogReg
0.8300000000000001,0.175438596491228,10,0,57,FULL,LogReg
0.8400000000000001,0.175438596491228,10,0,57,FULL,LogReg
0.85,0.175438596491228,10,0,57,FULL,LogReg
0.86,0.175438596491228,10,0,57,FULL,LogReg
0.87,0.175438596491228,10,0,57,FULL,LogReg
0.88,0.175438596491228,10,0,57,FULL,LogReg
0.89,0.175438596491228,10,0,57,FULL,LogReg
0.9,0.175438596491228,10,0,57,FULL,LogReg
0.91,0.175438596491228,10,0,57,FULL,LogReg
0.92,0.175438596491228,10,0,57,FULL,LogReg
0.93,0.175438596491228,10,0,57,FULL,LogReg
0.94,0.1403508771929824,8,0,57,FULL,LogReg
0.95,0.1052631578947368,6,0,57,FULL,LogReg
0.96,0.1052631578947368,6,0,57,FULL,LogReg
0.97,0.1052631578947368,6,0,57,FULL,LogReg
0.98,0.0701754385964912,4,0,57,FULL,LogReg
0.99,0.0,0,0,57,FULL,LogReg
0.01,0.4331029594187489,25,31,57,FULL,RF
0.02,0.4274973147153598,25,31,57,FULL,RF
0.03,0.4217760897088081,25,31,57,FULL,RF
0.04,0.4159356725146199,25,31,57,FULL,RF
0.05,0.4108956602031394,25,30,57,FULL,RF
0.06,0.4061216871967151,25,29,57,FULL,RF
0.0699999999999999,0.4029428409734012,25,27,57,FULL,RF
0.08,0.3989321128909229,25,26,57,FULL,RF
0.09,0.3952188162714478,25,25,57,FULL,RF
0.0999999999999999,0.391812865497076,25,24,57,FULL,RF
0.11,0.3865562783362901,25,24,57,FULL,RF
0.12,0.3811802232854864,25,24,57,FULL,RF
0.13,0.3809235733010687,25,22,57,FULL,RF
0.14,0.3757649938800489,25,22,57,FULL,RF
0.15,0.3766769865841073,25,20,57,FULL,RF
0.16,0.3717627401837928,25,20,57,FULL,RF
0.17,0.3703233988585922,25,19,57,FULL,RF
0.18,0.3692768506632434,25,18,57,FULL,RF
0.19,0.3645224171539961,25,18,57,FULL,RF
0.2,0.3596491228070175,25,18,57,FULL,RF
0.21,0.3639795691761048,25,16,57,FULL,RF
0.22,0.3643724696356275,25,15,57,FULL,RF
0.23,0.3599908863066757,25,15,57,FULL,RF
0.24,0.3554939981532778,25,15,57,FULL,RF
0.25,0.3567251461988304,25,14,57,FULL,RF
0.26,0.3584637268847795,25,13,57,FULL,RF
0.27,0.3542417688055755,25,13,57,FULL,RF
0.28,0.3703703703703703,25,10,57,FULL,RF
0.29,0.3669384729429206,25,10,57,FULL,RF
0.3,0.3634085213032581,25,10,57,FULL,RF
0.31,0.3676582761250953,25,9,57,FULL,RF
0.32,0.3808049535603715,25,7,57,FULL,RF
0.33,0.3781094527363183,25,7,57,FULL,RF
0.34,0.3753322700691121,25,7,57,FULL,RF
0.35,0.3819163292847503,25,6,57,FULL,RF
0.36,0.3991228070175438,25,4,57,FULL,RF
0.37,0.4076858813700919,25,3,57,FULL,RF
0.38,0.4063384267119411,25,3,57,FULL,RF
0.39,0.4161633592177164,25,2,57,FULL,RF
0.4,0.4152046783625731,25,2,57,FULL,RF
0.41,0.4142134998513232,25,2,57,FULL,RF
0.42,0.4131881427707198,25,2,57,FULL,RF
0.43,0.425361649738381,25,1,57,FULL,RF
0.44,0.424812030075188,25,1,57,FULL,RF
0.45,0.4066985645933014,24,1,57,FULL,RF
0.46,0.4061078622482131,24,1,57,FULL,RF
0.47,0.4054948692485932,24,1,57,FULL,RF
0.48,0.4210526315789473,24,0,57,FULL,RF
0.49,0.4210526315789473,24,0,57,FULL,RF
0.5,0.4210526315789473,24,0,57,FULL,RF
0.51,0.4210526315789473,24,0,57,FULL,RF
0.52,0.4035087719298245,23,0,57,FULL,RF
0.53,0.4035087719298245,23,0,57,FULL,RF
0.54,0.4035087719298245,23,0,57,FULL,RF
0.55,0.4035087719298245,23,0,57,FULL,RF
0.56,0.3684210526315789,21,0,57,FULL,RF
0.5700000000000001,0.3684210526315789,21,0,57,FULL,RF
0.5800000000000001,0.3333333333333333,19,0,57,FULL,RF
0.59,0.3157894736842105,18,0,57,FULL,RF
0.6,0.3157894736842105,18,0,57,FULL,RF
0.61,0.2982456140350877,17,0,57,FULL,RF
0.62,0.2807017543859649,16,0,57,FULL,RF
0.63,0.2807017543859649,16,0,57,FULL,RF
0.64,0.2807017543859649,16,0,57,FULL,RF
0.65,0.2807017543859649,16,0,57,FULL,RF
0.66,0.2807017543859649,16,0,57,FULL,RF
0.67,0.2807017543859649,16,0,57,FULL,RF
0.68,0.2631578947368421,15,0,57,FULL,RF
0.6900000000000001,0.2456140350877192,14,0,57,FULL,RF
0.7000000000000001,0.2280701754385964,13,0,57,FULL,RF
0.7100000000000001,0.2105263157894736,12,0,57,FULL,RF
0.72,0.2105263157894736,12,0,57,FULL,RF
0.73,0.2105263157894736,12,0,57,FULL,RF
0.74,0.1929824561403508,11,0,57,FULL,RF
0.75,0.1929824561403508,11,0,57,FULL,RF
0.76,0.1929824561403508,11,0,57,FULL,RF
0.77,0.175438596491228,10,0,57,FULL,RF
0.78,0.175438596491228,10,0,57,FULL,RF
0.79,0.175438596491228,10,0,57,FULL,RF
0.8,0.1578947368421052,9,0,57,FULL,RF
0.81,0.1578947368421052,9,0,57,FULL,RF
0.8200000000000001,0.1578947368421052,9,0,57,FULL,RF
0.8300000000000001,0.1578947368421052,9,0,57,FULL,RF
0.8400000000000001,0.1403508771929824,8,0,57,FULL,RF
0.85,0.1403508771929824,8,0,57,FULL,RF
0.86,0.1403508771929824,8,0,57,FULL,RF
0.87,0.1228070175438596,7,0,57,FULL,RF
0.88,0.1228070175438596,7,0,57,FULL,RF
0.89,0.1052631578947368,6,0,57,FULL,RF
0.9,0.087719298245614,5,0,57,FULL,RF
0.91,0.0701754385964912,4,0,57,FULL,RF
0.92,0.0701754385964912,4,0,57,FULL,RF
0.93,0.0701754385964912,4,0,57,FULL,RF
0.94,0.0175438596491228,1,0,57,FULL,RF
0.95,0.0,0,0,57,FULL,RF
0.96,0.0,0,0,57,FULL,RF
0.97,0.0,0,0,57,FULL,RF
0.98,0.0,0,0,57,FULL,RF
0.99,0.0,0,0,57,FULL,RF
